#T: 4, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
4096, 778.367981, 17.243481, 725.657593, 18.496014, 779.830811, 17.211134, 724.684814, 18.520842, 776.639771, 17.281851, 725.369873, 18.503349
8192, 3563.727783, 15.064869, 3359.669189, 15.979875, 3378.394775, 15.891302, 3176.285156, 16.902479, 3378.731445, 15.889718, 3176.768555, 16.899906
#T: 8, B: 8#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.222048, 3.689292, 0.178176, 4.597701, 0.200864, 4.078382, 0.164864, 4.968944, 0.196704, 4.164633, 0.164864, 4.968944
64, 0.298560, 10.975348, 0.254976, 12.851405, 0.235040, 13.941457, 0.193536, 16.931217, 0.239104, 13.704496, 0.196608, 16.666666
128, 0.575968, 22.756819, 0.478208, 27.408993, 0.500736, 26.175869, 0.402432, 32.569977, 0.497280, 26.357786, 0.399360, 32.820511
256, 1.942048, 26.996656, 1.653760, 31.702787, 1.573856, 33.312325, 1.290240, 40.634918, 1.837472, 28.533115, 1.512448, 34.664864
512, 7.364608, 28.476086, 6.311936, 33.225178, 6.833632, 30.688688, 5.830656, 35.967686, 6.725056, 31.184156, 5.653504, 37.094730
1024, 28.290176, 29.652018, 24.875008, 33.723038, 25.070305, 33.460335, 21.888000, 38.325146, 25.073919, 33.455513, 21.860352, 38.373619
2048, 128.840347, 26.043419, 116.339714, 28.841770, 117.938881, 28.450695, 105.667587, 31.754705, 117.855583, 28.470804, 105.766914, 31.724886
4096, 772.192444, 17.381384, 720.754700, 18.621832, 775.871948, 17.298954, 724.962280, 18.513754, 773.863098, 17.343859, 723.575806, 18.549229
8192, 3395.277588, 15.812284, 3192.556641, 16.816332, 3392.136230, 15.826926, 3163.458496, 16.971012, 3379.444092, 15.886368, 3164.310547, 16.966442
#T: 16, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.386016, 2.122192, 0.292864, 2.797203, 0.205600, 3.984436, 0.174080, 4.705883, 0.198176, 4.133699, 0.165888, 4.938272
64, 0.392864, 8.340800, 0.351232, 9.329446, 0.229472, 14.279738, 0.187392, 17.486340, 0.217120, 15.092114, 0.177152, 18.497110
128, 0.968512, 13.533338, 0.866304, 15.130024, 0.413536, 31.695425, 0.265216, 49.420849, 0.661824, 19.804661, 0.335872, 39.024391
256, 3.708064, 14.139130, 3.161088, 16.585682, 1.153280, 45.460598, 0.673792, 77.811546, 0.952992, 55.014942, 0.621568, 84.349258
512, 13.080704, 16.032410, 11.367424, 18.448788, 5.602176, 37.434597, 4.500480, 46.598404, 6.374368, 32.899761, 4.517888, 46.418858
1024, 48.435455, 17.319147, 44.635136, 18.793732, 21.005280, 39.935711, 17.935360, 46.771339, 21.115841, 39.726612, 17.941471, 46.755409
2048, 186.067902, 18.033434, 173.036545, 19.391529, 99.138077, 33.846161, 86.515709, 38.784206, 100.909149, 33.252121, 86.933502, 38.597816
4096, 779.795593, 17.211912, 725.044250, 18.511660, 465.674377, 28.822227, 416.714752, 32.208538, 467.489685, 28.710308, 419.203064, 32.017353
8192, 3167.850342, 16.947483, 2965.547119, 18.103603, 2076.838135, 25.850397, 1885.714478, 28.470425, 2093.212646, 25.648178, 1903.844360, 28.199306
#T: 16, B: 4#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 0.309376, 2.647911, 0.245760, 3.333333, 0.263232, 3.112084, 0.220160, 3.720930, 0.292896, 2.796897, 0.239616, 3.418803
64, 0.349888, 9.365283, 0.304128, 10.774411, 0.228416, 14.345756, 0.183296, 17.877096, 0.226976, 14.436769, 0.183296, 17.877096
128, 0.964416, 13.590816, 0.860160, 15.238095, 0.392000, 33.436737, 0.291840, 44.912281, 0.357376, 36.676216, 0.257024, 50.996017
256, 3.469792, 15.110070, 3.137536, 16.710182, 0.937376, 55.931450, 0.657408, 79.750778, 0.865760, 60.558121, 0.590848, 88.734833
512, 12.328512, 17.010584, 11.231232, 18.672503, 5.560160, 37.717476, 4.462592, 46.994034, 5.329600, 39.349144, 4.381696, 47.861649
1024, 47.898434, 17.513325, 44.401665, 18.892553, 21.029152, 39.890377, 17.908735, 46.840874, 21.023680, 39.900761, 17.885183, 46.902554
