#T: 4, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
4096, 69.033890, 194.422958, 56.146942, 239.047256, 55.688961, 241.013168, 43.354111, 309.584778, 55.468224, 241.972290, 43.138046, 311.135376
8192, 266.095734, 201.758560, 216.101883, 248.434174, 203.119843, 264.312378, 153.978882, 348.665283, 221.143066, 242.770859, 171.815933, 312.468628
#T: 8, B: 8#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 40.773602, 0.020091, 0.379904, 2.156334, 0.428480, 1.911875, 0.378880, 2.162162, 0.424768, 1.928582, 0.382976, 2.139037
64, 0.433184, 7.564453, 0.395264, 8.290155, 0.428512, 7.646927, 0.390144, 8.398951, 0.427584, 7.663524, 0.390144, 8.398951
128, 0.494272, 26.518192, 0.430080, 30.476191, 0.500256, 26.200985, 0.440320, 29.767443, 0.500672, 26.179216, 0.442368, 29.629629
256, 0.661440, 79.264633, 0.551936, 94.990730, 0.668288, 78.452408, 0.552960, 94.814819, 0.666432, 78.670891, 0.551936, 94.990730
512, 1.425120, 147.156174, 1.035264, 202.571701, 1.349216, 155.434860, 1.028096, 203.984070, 1.346592, 155.737747, 1.028096, 203.984070
1024, 3.641856, 230.338821, 2.867200, 292.571442, 3.587520, 233.827499, 2.711552, 309.365570, 3.586944, 233.865036, 2.715648, 308.898956
2048, 12.825280, 261.627289, 9.769984, 343.444061, 13.291072, 252.458435, 10.169344, 329.956696, 12.682400, 264.574799, 10.136576, 331.023346
4096, 49.328384, 272.090271, 37.038078, 362.377686, 51.409088, 261.077820, 39.079937, 343.444061, 51.246784, 261.904694, 38.951935, 344.572693
8192, 184.170975, 291.506805, 135.088135, 397.422699, 204.056030, 263.099762, 154.556412, 347.362427, 203.004196, 264.462952, 153.882629, 348.883362
#T: 16, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 98.626465, 0.008306, 0.570368, 1.436266, 0.452928, 1.808676, 0.403456, 2.030457, 0.430432, 1.903204, 0.388096, 2.110818
64, 0.651584, 5.028975, 0.610304, 5.369128, 0.458624, 7.144851, 0.419840, 7.804878, 0.441568, 7.420828, 0.403456, 8.121827
128, 0.673536, 19.460281, 0.606208, 21.621620, 0.482176, 27.183435, 0.422912, 30.992737, 0.479040, 27.361389, 0.420864, 31.143553
256, 0.909376, 57.653599, 0.806912, 64.974617, 0.600480, 87.311478, 0.497664, 105.349792, 0.598304, 87.629036, 0.496640, 105.567009
512, 2.233856, 93.880356, 1.871872, 112.035011, 0.994720, 210.828384, 0.704512, 297.674408, 0.937024, 223.809845, 0.647168, 324.050629
1024, 6.420064, 130.662369, 5.613568, 149.434525, 2.226272, 376.800659, 1.388544, 604.129822, 2.101248, 399.220276, 1.280000, 655.359985
2048, 25.827648, 129.916718, 22.624256, 148.311752, 8.083552, 415.095123, 5.085184, 659.846924, 7.588576, 442.170349, 4.613120, 727.369568
4096, 106.455681, 126.078499, 93.565948, 143.447189, 29.433825, 455.998260, 17.332224, 774.382629, 29.381632, 456.808289, 17.297407, 775.941284
8192, 399.348236, 134.436783, 347.434998, 154.524124, 118.890205, 451.568665, 70.308861, 763.589233, 118.304512, 453.804260, 70.051842, 766.390869
#T: 16, B: 4#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 92.175392, 0.008887, 0.461824, 1.773836, 0.435904, 1.879313, 0.385024, 2.127660, 0.421152, 1.945141, 0.377856, 2.168022
64, 0.517888, 6.327237, 0.478208, 6.852248, 0.428256, 7.651498, 0.390144, 8.398951, 0.430144, 7.617914, 0.392192, 8.355091
128, 0.548096, 23.914059, 0.483328, 27.118643, 0.459680, 28.513750, 0.402432, 32.569977, 0.446752, 29.338871, 0.392192, 33.420364
256, 0.858688, 61.056870, 0.729088, 71.910110, 0.627808, 83.510887, 0.493568, 106.224068, 0.611552, 85.730728, 0.480256, 109.168442
512, 2.188384, 95.831078, 1.792000, 117.028564, 0.991680, 211.474670, 0.672768, 311.719940, 0.920288, 227.879959, 0.611328, 343.048584
1024, 6.539520, 128.275589, 5.740544, 146.129150, 2.533664, 331.086060, 1.396736, 600.586487, 2.397760, 349.851868, 1.283072, 653.790894
2048, 24.329472, 137.916809, 21.121023, 158.867462, 9.306848, 360.534882, 5.138432, 653.009155, 8.716416, 384.956726, 4.611072, 727.692627
4096, 98.748642, 135.918549, 85.936127, 156.183121, 29.536352, 454.415375, 17.442816, 769.472839, 29.481440, 455.261780, 17.382401, 772.147278
8192, 374.368805, 143.406952, 323.177460, 166.122635, 120.412834, 445.858551, 71.457794, 751.311890, 123.955971, 433.114197, 70.046722, 766.446899
#T: 16, B: 8#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 46.655777, 0.017558, 0.442368, 1.851852, 0.468448, 1.748753, 0.407552, 2.010050, 0.458400, 1.787085, 0.405504, 2.020202
64, 0.494848, 6.621831, 0.447488, 7.322654, 0.455264, 7.197582, 0.409600, 8.000000, 0.456576, 7.176899, 0.409600, 8.000000
128, 0.558208, 23.480854, 0.478208, 27.408993, 0.518848, 25.262119, 0.442368, 29.629629, 0.504096, 26.001398, 0.436224, 30.046947
256, 0.824832, 63.563004, 0.677888, 77.341393, 0.659136, 79.541702, 0.515072, 101.789268, 0.622976, 84.158615, 0.487424, 107.563026
512, 2.090400, 100.322998, 1.614848, 129.866837, 1.124864, 186.436050, 0.712704, 294.252869, 1.066528, 196.633575, 0.660480, 317.519379
1024, 6.376032, 131.564713, 5.383168, 155.830322, 2.705504, 310.057129, 1.487872, 563.799011, 2.484896, 337.583862, 1.305600, 642.509766
2048, 23.118143, 145.143280, 19.309568, 173.771011, 10.368032, 323.633545, 5.948416, 564.090210, 9.329664, 359.653168, 5.016576, 668.871216
4096, 90.538399, 148.243988, 75.440125, 177.912918, 34.230080, 392.104645, 21.657600, 619.725769, 30.326176, 442.580475, 18.292736, 733.721436
8192, 279.555573, 192.044434, 229.302277, 234.132401, 136.655258, 392.865173, 88.093697, 609.431702, 121.636803, 441.372101, 73.147392, 733.957703
#T: 16, B: 16#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 84.640289, 0.009679, 0.376832, 2.173913, 0.423488, 1.934411, 0.373760, 2.191781, 0.413984, 1.978820, 0.371712, 2.203857
64, 0.430816, 7.606031, 0.392192, 8.355091, 0.428544, 7.646356, 0.390144, 8.398951, 0.413120, 7.931836, 0.374784, 8.743170
128, 0.488544, 26.829109, 0.423936, 30.917873, 0.464352, 28.226862, 0.403456, 32.487309, 0.466560, 28.093279, 0.406528, 32.241814
256, 0.682816, 76.783203, 0.570368, 91.921005, 0.586432, 89.403038, 0.470016, 111.546837, 0.561184, 93.425331, 0.445440, 117.701149
512, 1.492256, 140.535675, 1.133568, 185.004501, 0.990080, 211.816422, 0.696320, 301.176483, 0.917408, 228.595352, 0.635904, 329.790649
1024, 3.948512, 212.449844, 3.148800, 266.406525, 2.456000, 341.555695, 1.577984, 531.602844, 2.188768, 383.257080, 1.354752, 619.198792
2048, 14.058496, 238.677246, 10.968064, 305.928467, 10.511136, 319.227448, 7.418880, 452.284332, 9.498304, 353.267609, 6.431744, 521.700378
4096, 53.784447, 249.547470, 41.457664, 323.746490, 40.127712, 334.476410, 27.923456, 480.663025, 36.274239, 370.008392, 24.110081, 556.687195
8192, 212.607712, 252.517136, 163.467270, 328.427155, 156.287933, 343.513977, 107.383804, 499.955200, 144.383591, 371.836517, 95.302658, 563.332581
#T: 32, B: 2#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 94.916672, 0.008631, 0.960512, 0.852878, 0.536480, 1.526991, 0.485376, 1.687764, 0.447904, 1.828963, 0.405504, 2.020202
64, 1.066560, 3.072307, 1.020928, 3.209629, 0.570752, 5.741197, 0.532480, 6.153846, 0.462880, 7.079157, 0.424960, 7.710844
128, 1.160192, 11.297441, 1.092608, 11.996251, 0.595488, 22.010855, 0.537600, 24.380953, 0.480064, 27.303026, 0.424960, 30.843374
256, 1.502816, 34.887039, 1.364992, 38.409603, 0.818240, 64.075089, 0.677888, 77.341393, 0.593984, 88.266350, 0.463872, 113.024284
512, 3.671168, 57.124924, 3.306496, 63.425209, 1.428512, 146.806747, 1.135616, 184.670883, 0.931616, 225.109055, 0.650240, 322.519684
1024, 13.048320, 64.288795, 12.158976, 68.991074, 3.691808, 227.222214, 2.937856, 285.535034, 2.027936, 413.652496, 1.293312, 648.614441
2048, 45.995647, 72.951317, 42.588161, 78.788170, 13.374656, 250.880722, 10.291200, 326.049774, 7.665920, 437.709137, 4.651008, 721.444275
4096, 175.305222, 76.562309, 161.695740, 83.006348, 46.259998, 290.137756, 33.623039, 399.183807, 29.915327, 448.658722, 17.851393, 751.861389
8192, 603.501343, 88.959358, 549.352478, 97.727951, 199.912582, 268.552826, 150.575104, 356.546936, 119.094109, 450.795532, 70.860802, 757.641602
#T: 32, B: 4#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 98.569794, 0.008311, 0.550912, 1.486989, 0.431680, 1.897702, 0.384000, 2.133333, 0.333024, 2.459883, 0.293888, 2.787457
64, 0.648224, 5.055043, 0.609280, 5.378151, 0.433120, 7.565570, 0.398336, 8.226221, 0.358752, 9.133886, 0.323584, 10.126582
128, 0.683168, 19.185911, 0.615424, 21.297838, 0.464608, 28.211309, 0.402432, 32.569977, 0.382720, 34.247494, 0.323584, 40.506329
256, 1.153920, 45.435383, 1.028096, 50.996017, 0.654464, 80.109528, 0.528384, 99.224815, 0.488160, 107.400848, 0.365568, 143.417358
512, 3.049024, 68.781090, 2.659328, 78.860222, 1.172832, 178.810944, 0.867328, 241.794571, 0.798880, 262.511536, 0.505856, 414.574921
1024, 9.667136, 86.774490, 8.844288, 94.847748, 2.978912, 281.599701, 2.273280, 369.009033, 1.675328, 500.714355, 1.005568, 834.215881
2048, 37.858398, 88.631409, 34.534401, 97.162338, 10.746080, 312.248108, 8.257536, 406.349213, 6.960128, 482.095062, 4.521984, 742.028992
4096, 149.158630, 89.983215, 135.884796, 98.773178, 39.895519, 336.423065, 27.731968, 483.981995, 29.584127, 453.681549, 17.516544, 766.234070
8192, 569.846130, 94.213310, 516.045837, 104.035507, 201.958054, 265.832886, 152.597504, 351.821564, 119.194786, 450.414764, 70.806526, 758.222351
#T: 32, B: 8#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 124.930077, 0.006557, 0.584704, 1.401051, 0.530400, 1.544495, 0.480256, 1.705757, 0.411872, 1.988967, 0.369664, 2.216066
64, 0.646944, 5.065044, 0.607232, 5.396290, 0.535136, 6.123303, 0.496640, 6.597938, 0.440416, 7.440238, 0.403456, 8.121827
128, 0.775232, 16.907454, 0.707584, 18.523878, 0.585568, 22.383736, 0.524288, 25.000000, 0.475968, 27.537985, 0.418816, 31.295843
256, 1.375584, 38.113850, 1.265664, 41.423950, 0.772608, 67.859512, 0.664576, 78.890602, 0.561728, 93.334854, 0.458752, 114.285713
512, 3.770592, 55.618641, 3.291136, 63.721218, 1.474848, 142.194443, 1.073152, 195.419861, 0.991424, 211.529266, 0.602112, 348.299316
1024, 12.076928, 69.459785, 11.216896, 74.785469, 3.718336, 225.601120, 2.857984, 293.514862, 2.006528, 418.065857, 1.173504, 714.834229
2048, 43.887360, 76.455803, 40.510464, 82.829048, 13.834080, 242.549072, 10.729472, 312.731445, 7.575200, 442.951111, 4.541440, 738.850037
4096, 165.104156, 81.292763, 151.240707, 88.744446, 38.935585, 344.717377, 26.810368, 500.618744, 29.488512, 455.152588, 17.397760, 771.465576
8192, 553.990295, 96.909805, 500.231171, 107.324562, 200.429092, 267.860779, 150.986755, 355.574829, 118.649315, 452.485474, 70.343681, 763.211304
#T: 32, B: 16#
#N, OpTime, Op-GB/s, KTime, K-GB/s (basic, conflcit, block)#
32, 22.275841, 0.036775, 0.562176, 1.457195, 0.510400, 1.605016, 0.461824, 1.773836, 0.386176, 2.121313, 0.345088, 2.373887
64, 0.577056, 5.678478, 0.538624, 6.083650, 0.488192, 6.712113, 0.451584, 7.256236, 0.390944, 8.381763, 0.354304, 9.248555
128, 0.685344, 19.124994, 0.621568, 21.087315, 0.509568, 25.722181, 0.451584, 29.024942, 0.416000, 31.507692, 0.361472, 36.260624
256, 1.258528, 41.658829, 1.145856, 45.755138, 0.705216, 74.344315, 0.590848, 88.734833, 0.514592, 101.884216, 0.405504, 129.292938
512, 3.180448, 65.938889, 2.787328, 75.238792, 1.289056, 162.688980, 0.972800, 215.578949, 0.871072, 240.755295, 0.564224, 371.687836
1024, 10.813088, 77.578278, 9.966592, 84.167267, 3.411264, 245.909088, 2.659328, 315.440887, 1.934528, 433.625580, 1.078272, 777.967712
2048, 40.080769, 83.717041, 36.726784, 91.362297, 13.649472, 245.829514, 10.441728, 321.349426, 7.936896, 422.765167, 4.801536, 698.827026
4096, 158.065506, 84.912727, 144.706558, 92.751656, 41.777279, 321.269684, 29.597696, 453.473572, 29.470272, 455.434296, 17.418240, 770.558533
8192, 556.617737, 96.452354, 502.719482, 106.793335, 224.957443, 238.654434, 175.116287, 306.579651, 120.833023, 444.308105, 72.309761, 742.459778
